article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
227354568,"CABLE NEWS. [FROM THE MELBOURNE DAILIES EIGHT HOURS MOVEMENT. London, May 1.",1206,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",3,1890-05-06,Article,237,N,0,http://nla.gov.au/nla.news-article227354568,http://trove.nla.gov.au/newspaper/page/24896704
227988733,"CABLE NEWS. [FROM THE MELBOURNE DAILIES.] THE EIGHT HOURS BILL. London, March 25.",1206,"The Gippsland Farmers' Journal and Traralgon, Heyfield and Rosedale News (Vic. : 1887 - 1893)",3,1892-03-29,Article,73,N,0,http://nla.gov.au/nla.news-article227988733,http://trove.nla.gov.au/newspaper/page/24897628
125570354,London to Melbourne in 58 Hours ATTEMPT THIS WEEK.,502,The Scrutineer and Berrima District Press (NSW : 1892 - 1948),2,1934-10-27,Article,103,N,1,http://nla.gov.au/nla.news-article125570354,http://trove.nla.gov.au/newspaper/page/13317677
144574749,"KINGSFORD SMITH ATTEMPT ON RECORD LONDON TO MELBOURNE IN 71 HOURS! SYDNEY, Thursday.",687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",1,1935-10-11,Article,81,N,1,http://nla.gov.au/nla.news-article144574749,http://trove.nla.gov.au/newspaper/page/15769789
134815812,"YOUNGEST FLIER Melrose at Melbourne GREAT FINISH Ten Days 16 Hours for Flight from London MELBOURNE, Wednesday.",356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),7,1934-11-01,Article,693,N,0,http://nla.gov.au/nla.news-article134815812,http://trove.nla.gov.au/newspaper/page/10107503
147424410,MELBOURNE CENTENARY AIR RACE SCOTT AND BLACK WIN. LONDON TO MELBOURNE IN 72 HOURS.,735,"Great Southern Herald (Katanning, WA : 1901 - 1954)",2,1934-10-24,Article,328,N,0,http://nla.gov.au/nla.news-article147424410,http://trove.nla.gov.au/newspaper/page/18106456
34639974,"CENTENARY AIR RACE WARREN PENNY'S HOPES LONDON TO MELBOURNE IN SIXTY HOURS. London, Sept. 18.",100,"Western Argus (Kalgoorlie, WA : 1916 - 1938)",25,1934-09-25,Article,125,N,0,http://nla.gov.au/nla.news-article34639974,http://trove.nla.gov.au/newspaper/page/4277823
3889288,"FLYING AT NIGHT. Factor in Empire Routes. London to Melbourne in 179 Hours. LONDON, Nov. 2.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",17,1927-11-04,Article,97,N,0,http://nla.gov.au/nla.news-article3889288,http://trove.nla.gov.au/newspaper/page/458891
94922550,"CENTENARY AIR RACE WARREN PENNY'S HOPES LONDON TO MELBOURNE IN SIXTY HOURS. London, Sept. 18.",342,Kalgoorlie Miner (WA : 1895 - 1950),5,1934-09-19,Article,129,N,0,http://nla.gov.au/nla.news-article94922550,http://trove.nla.gov.au/newspaper/page/9157505
195816434,"AIR SERVICES. LONDON TO MELBOURNE. TO NEW YORK IN TWENTY-FOUR HOURS. LONDON, Saturday.",1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",3,1917-10-22,Article,120,N,0,http://nla.gov.au/nla.news-article195816434,http://trove.nla.gov.au/newspaper/page/21794813
13849160,"LORD CARRINGTON INTERVIEWED. THE MELBOURNE MARKETS AND TRAMWAYS. THE EIGHT-HOURS SYSTEM. LONDON, FEB. 29.",35,The Sydney Morning Herald (NSW : 1842 - 1954),7,1892-03-01,Article,75,N,0,http://nla.gov.au/nla.news-article13849160,http://trove.nla.gov.au/newspaper/page/1397323
67826214,"BY AIR TO LONDON SERVICE ACCELERATED JOURNEY MADE IN SIXTY-THREE HOURS Melbourne, July 24.",220,Geraldton Guardian and Express (WA : 1929 - 1947),1,1945-07-25,Article,156,N,0,http://nla.gov.au/nla.news-article67826214,http://trove.nla.gov.au/newspaper/page/6539924
72716305,"TO LONDON IN 72 HOURS Plans for After-War Service (Wire—From Our Correspondent) Melbourne, Monday.",225,The Horsham Times (Vic. : 1882 - 1954),3,1944-09-19,Article,64,N,0,http://nla.gov.au/nla.news-article72716305,http://trove.nla.gov.au/newspaper/page/7067332
80271396,"A KING DESERTED. MANUEL'S DESPERATE HOURS.  (Telegraphed from Fremantle to the Melbourne ""Argus."")  LONDON, October 14.",258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",7,1910-11-15,Article,2266,N,0,http://nla.gov.au/nla.news-article80271396,http://trove.nla.gov.au/newspaper/page/7845494
96076002,"SWIFT RETURN TO LONDON Jones and Waller Will Stay in Melbourne Only Few Hours MIELBOURNE, MONDAY.",347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,1934-10-23,Article,97,N,0,http://nla.gov.au/nla.news-article96076002,http://trove.nla.gov.au/newspaper/page/9215162
100743397,The Big Air Race Scott and Black Win. LONDON TO MELBOURNE IN 71 HOURS,431,Narandera Argus and Riverina Advertiser (NSW : 1893 - 1953,6,1934-10-26,Article,563,N,0,http://nla.gov.au/nla.news-article100743397,http://trove.nla.gov.au/newspaper/page/10708031
156661888,"THE WORLD LORD CARRINGTON INTERVIEWED. THE MELBOURNE MARKETS AND TRAMWAYS. THE EIGHT-HOURS SYSTEM. London, February 29.",650,"National Advocate (Bathurst, NSW : 1889 - 1954)",2,1892-03-02,Article,80,N,0,http://nla.gov.au/nla.news-article156661888,http://trove.nla.gov.au/newspaper/page/16968987
213425677,"THE EIGHT HOURS DAY QUESTION. A VOICE FROM MELBOURNE. REPUTATION OF ENGLISH CRITICISMS. LONDON, November 21.",1069,"The Daily Northern Argus (Rockhampton, Qld. : 1875 - 1896)",5,1892-11-22,Article,85,N,0,http://nla.gov.au/nla.news-article213425677,http://trove.nla.gov.au/newspaper/page/23295710
239672108,"58 HOURS TO MELBOURNE. PLANNED BY IRISH AVIATOR Is Scheduled To Leave London To-Day LONDON, Thursday.",1284,"The Labor Daily (Sydney, NSW : 1924 - 1938)",1,1934-10-26,Article,268,N,0,http://nla.gov.au/nla.news-article239672108,http://trove.nla.gov.au/newspaper/page/25584718
36194693,AMBITIOUS FLIGHT TO MELBOURNE Kingsford Smith's Aim 2 DAYS 19½ HOURS Tanks To Be Fully Loaded In Europe Australian Associated Press LONDON. November 6.,44,"The Advertiser (Adelaide, SA : 1931 - 1954)",19,1935-11-07,Article,472,N,0,http://nla.gov.au/nla.news-article36194693,http://trove.nla.gov.au/newspaper/page/2689723
36708348,"HIGH FLYING IN AIR RACE Melbourne In 50 Hours WILEY POST'S SCHEME  WASHINGTON, May 12.  Several British Firms Withdraw LONDON, May 12.",12,"The Courier-Mail (Brisbane, Qld. : 1933 - 1954)",15,1934-05-14,Article,1135,N,0,http://nla.gov.au/nla.news-article36708348,http://trove.nla.gov.au/newspaper/page/1950008
46573295,"LETTERS FROM LONDON IN TWENTY-FOUR DAYS SAVING OF 37 HOURS LIKELY BY THE INDIAN AIR MAIL. Melbourne, Monday.",53,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",3,1929-09-18,Article,148,N,0,http://nla.gov.au/nla.news-article46573295,http://trove.nla.gov.au/newspaper/page/3262444
62303523,"EUROPEAN TELEGRAMS. [MELBOURNE PAPERS.] THE REVOLT IN BRAZIL. BOMBARDING THE CAPITAL. A SIX HOURS' ATTACK. MANY PERSONS KILLED. LONDON, Sept. 15.",108,Gippsland Times (Vic. : 1861 - 1954),3 S,1893-09-18,Article,146,N,0,http://nla.gov.au/nla.news-article62303523,http://trove.nla.gov.au/newspaper/page/6055001
24689821,"ENGLAND TO CAPE TOWN Mrs. Mollison's Great Flight Beats Record by 11 Hours Melbourne Merchant's Gift of £1,000 LONDON, November 19.",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",7,1932-11-21,Article,1911,Y,0,http://nla.gov.au/nla.news-article24689821,http://trove.nla.gov.au/newspaper/page/1817281
81009473,"OUR CABLES. THE RIYAL TOUR. HOLIDAYS FOR THE CREWS. SIXTY HOURS LIBERTY AT MELBOURNE AND SYDNEY. London, April 22. 2.1 p.m.",275,"The Daily News (Perth, WA : 1882 - 1950)",2,1901-04-23,Article,95,N,0,http://nla.gov.au/nla.news-article81009473,http://trove.nla.gov.au/newspaper/page/7957443
85742055,"FITZMAURICE TO ATTACK SCOTT'S RECORD TOMORROW To Melbourne in 57 Hours IS USING FAST AMERICAN PLANE LONDON, October 24.",275,"The Daily News (Perth, WA : 1882 - 1950)",1 S,1934-10-25,Article,675,Y,0,http://nla.gov.au/nla.news-article85742055,http://trove.nla.gov.au/newspaper/page/8405749
94490686,SCOTT— LONDON TO MELBOURNE IN 71 HOURS Dutch 'Plane Put In  At Albury For Night  Turner and Pangborn Coming Very Fast,81,"Northern Star (Lismore, NSW : 1876 - 1954)",7,1934-10-24,Article,1683,Y,0,http://nla.gov.au/nla.news-article94490686,http://trove.nla.gov.au/newspaper/page/9402587
186505331,"50 Hours to Melbourne FITZMAURICE'S SCHEDULE  ""Many Troubles but not Dismayed""  ""Tough Break Early Means Good Break Later""  SEVERE TEST FOR INSTRUMENTS London, Tuesday.",893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",1,1934-10-10,Article,511,Y,0,http://nla.gov.au/nla.news-article186505331,http://trove.nla.gov.au/newspaper/page/20870943
224395492,Scott And Partner Win Easily The Centenary Air Race FROM LONDON TO MELBOURNE IN 71 HOURS,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",7,1934-10-27,Article,2397,Y,0,http://nla.gov.au/nla.news-article224395492,http://trove.nla.gov.au/newspaper/page/23962150
245923462,"A Cheerful Invalid ""THE IDLE HOURS OF A VICTORIOUS INVALID,"" by Lane Crauford (Chapman and Hall London; Robertson and Mullens, Melbourne). Price, 106.",1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",21,1926-10-30,Article,427,N,0,http://nla.gov.au/nla.news-article245923462,http://trove.nla.gov.au/newspaper/page/26905312
128412729,"""It's Great to be Alive and Here,"" says Scott to Crowd REACHES MELBOURNE; WINS CENTENARY AIR RACE Amazing Achievement for British Pluck And Determination FLIES FROM LONDON IN 71 HOURS MELBOURNE, Today.",461,"News (Adelaide, SA : 1923 - 1954)",1,1934-10-23,Article,2270,Y,0,http://nla.gov.au/nla.news-article128412729,http://trove.nla.gov.au/newspaper/page/11041207
185260128,THE ROYAL VOYACE. DUKE OF YORK CRANTED CREWS SIXTY HOURS’ LEAVE IN MELBOURNE AND SYDNEY. CORRESPONDENTS TO BE LANDED IN MELBOURNE ON SIXTH MAY. LONDON. April 22.,866,"Tasmanian News (Hobart, Tas. : 1883 - 1911)",4 S,1901-04-23,Article,92,N,0,http://nla.gov.au/nla.news-article185260128,http://trove.nla.gov.au/newspaper/page/20127223
68126664,"SCOTT AND BLACK WIN MELBOURNE CENTENARY AIR RACE. COMPLETE EPIC FLIGHT FROM LONDON IN 71 HOURS. Accorded Magnificent Welcome by 50,000 People at Flemington Racecourse.  DUTCHMEN HAVE FORCED LANDING: TURNER LEAVES DARWIN. MELBOURNE, Tuesday.",46,"Advocate (Burnie, Tas. : 1890 - 1954)",7,1934-10-24,Article,2204,Y,1,http://nla.gov.au/nla.news-article68126664,http://trove.nla.gov.au/newspaper/page/5835533
218944377,"SCOTT WINS WORLD'S GREAT AIR RACE LONDON TO MELBOURNE IN 71 HOURS INDOMITABLE SPIRIT CARRIES HIM THROUGH FINAL DASH IN EPIC-MAKING FLIGHT BRITISH ENGINES STAND SUPREME MELBOURNE, Tuesday.",1063,The Dalby Herald (Qld. : 1910 - 1954),3,1934-10-23,Article,610,N,0,http://nla.gov.au/nla.news-article218944377,http://trove.nla.gov.au/newspaper/page/23453679
76677626,WORLD'S GREAT AIR RACE WON BY SCOTT LONDON TO MELBOURNE IN 71½ HOURS Charleville gives Competing Aviators a Hearty Welcome Record Crowds in Town: All Festivities a Complete Success.,274,"The Charleville Times (Brisbane, Qld. : 1896 - 1954)",7,1934-10-26,Article,1788,N,0,http://nla.gov.au/nla.news-article76677626,http://trove.nla.gov.au/newspaper/page/7549983
79712627,"Centenary Air Race. Capt. C. W. A. Scott Wins Speed Section. Remarkable Feat of Aviation. London to Melbourne in 71 1/2 Hours! Parmentier and Moll Second, Turner [?]rd. Tragic Death of New Zealanders",267,"The Western Champion (Barcaldine, Qld. : 1922 - 1937)",5,1934-10-27,Article,916,N,0,http://nla.gov.au/nla.news-article79712627,http://trove.nla.gov.au/newspaper/page/7680014
85739835,SCOTT AT DARWIN AFTER AMAZING DASH FROM LONDON First Centenary Race Plane in Australia Hours on Journey WILL FLY ALL NIGHT TO MELBOURNE Dutchmen Speed Up on Last Stages,275,"The Daily News (Perth, WA : 1882 - 1950)",1 S,1934-10-22,Article,1550,Y,0,http://nla.gov.au/nla.news-article85739835,http://trove.nla.gov.au/newspaper/page/8405715
186507682,COLONEL FITZMAURICE OUT TO SMASH PILOT SCOTT'S RECORD England to Melbourne in 58 Hours  WILL TAKE OFF ON SA TURDAY Hourly Stops en Route: Moonlight Landings London. To-day.,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",1,1934-10-25,Article,168,Y,0,http://nla.gov.au/nla.news-article186507682,http://trove.nla.gov.au/newspaper/page/20871083
145243213,"CENTENARY AIR RACE Astonishing speeds were registered from London in the Air Race to Melbourne. C. W. A. Scott and T. Camphell Black, flying one of the new De Havilland Comet British aeroplanes, reached Darioin from London in two days four hours five minutes.",460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",41 S,1934-10-27,Article,183,Y,2,http://nla.gov.au/nla.news-article145243213,http://trove.nla.gov.au/newspaper/page/12168060
172970272,"ROUSING WELCOME TO SCOTT AT END OF EPIC FLIGHT LONDON TO MELBOURNE IN 71 HOURS Red Comet Swoops Over Finishing Line FIFTY THOUSAND PEOPLE CHEER THEIR WELCOME. SCOTT RECEIVES CASH OFFERS FOR SERVICES TOTALLING £10,000.",837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",7,1934-10-24,Article,1271,N,0,http://nla.gov.au/nla.news-article172970272,http://trove.nla.gov.au/newspaper/page/19986575
247162335,"""SMITHY"" CUTS TIME BY 40 HOURS London- Wyndham In 7 Days CLOCKWORK AIRMAN'S JOKE: ""TOO OLD"" TOOK DAY EXTRA COMPLAINS FLIER RUEFULLY Was Sick, But Recovered WILL RACE ON TO SYDNEY AND MAYBE MELBOURNE ""Champion of the Lot""",1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",1,1933-10-12,Article,1142,Y,0,http://nla.gov.au/nla.news-article247162335,http://trove.nla.gov.au/newspaper/page/27208054
35013537,"World Acclaims Scott, Two Days 23½ Hours From London FLIGHT HAILED AS GREATEST IN HISTORY Unforgettable Scenes At Flemington 100,000 BRAVE RAIN TO GIVE FLIERS WELCOME Line Crossed Twice To ""Make Sure"" DUTCHMEN DOWN AT ALBURY IN BLINDING STORM Guided To Course By Radio Signals And Novel Morse Message From Our Special Staff Representative MELBOURNE, October 24.",44,"The Advertiser (Adelaide, SA : 1931 - 1954)",19,1934-10-24,Article,1546,Y,4,http://nla.gov.au/nla.news-article35013537,http://trove.nla.gov.au/newspaper/page/2889131
