article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
52190363,"Sydney—London in Nine Days SYDNEY, Thursday.",68,"Examiner (Launceston, Tas. : 1900 - 1954)",8 S,1938-02-04,Article,84,N,0,http://nla.gov.au/nla.news-article52190363,http://trove.nla.gov.au/newspaper/page/3408535
54790405,"IN SEVEN DAYS London—Sydney Air Mail SYDNEY, August 20.",77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",8,1935-08-21,Article,93,N,0,http://nla.gov.au/nla.news-article54790405,http://trove.nla.gov.au/newspaper/page/5376880
68455646,"LONDON TO SYDNEY IN EIGHT DAYS. SYDNEY, Tuesday.",46,"Advocate (Burnie, Tas. : 1890 - 1954)",7,1937-01-13,Article,88,N,0,http://nla.gov.au/nla.news-article68455646,http://trove.nla.gov.au/newspaper/page/5630048
55024392,LONDON TO SYDNEY. 12 DAYS' SERVICE FORETOLD. SYDNEY Sunday.,89,"The Register (Adelaide, SA : 1901 - 1929)",9,1926-03-29,Article,133,N,0,http://nla.gov.au/nla.news-article55024392,http://trove.nla.gov.au/newspaper/page/5106975
126115289,"SYDNEY TO LONDON IN 3½ DAYS! Sydney, Thursday.",501,The Richmond River Herald and Northern Districts Advertiser (NSW : 1886 - 1942),5,1938-10-07,Article,57,N,0,http://nla.gov.au/nla.news-article126115289,http://trove.nla.gov.au/newspaper/page/13652813
178535737,"TWO AND A HALF DAYS London-Sydney SYDNEY, Tuesday",903,Glen Innes Examiner (NSW : 1908 - 1954),1,1939-04-04,Article,42,N,0,http://nla.gov.au/nla.news-article178535737,http://trove.nla.gov.au/newspaper/page/20792361
234062573,"SYDNEY-LONDON IN 912 DAYS. SYDNEY, Tuesday.",1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",3,1925-09-01,Article,96,N,0,http://nla.gov.au/nla.news-article234062573,http://trove.nla.gov.au/newspaper/page/25286062
67718099,"London- Sydney in 27 Days. LONDON, Wednesday.",46,"Advocate (Burnie, Tas. : 1890 - 1954)",1,1931-05-15,Article,91,N,0,http://nla.gov.au/nla.news-article67718099,http://trove.nla.gov.au/newspaper/page/5404052
2630481,"SYDNEY TO LONDON IN THREE DAYS LONDON, Tuesday.",11,The Canberra Times (ACT : 1926 - 1995),1,1945-06-06,Article,129,N,0,http://nla.gov.au/nla.news-article2630481,http://trove.nla.gov.au/newspaper/page/687164
83555385,"London To Sydney In 3 Days? LONDON, Thursday.",275,"The Daily News (Perth, WA : 1882 - 1950)",6 S,1938-07-29,Article,94,N,0,http://nla.gov.au/nla.news-article83555385,http://trove.nla.gov.au/newspaper/page/8414533
184624426,"Sydney-London Seven Days' Journey in 1937 LONDON, Monday.",903,Glen Innes Examiner (NSW : 1908 - 1954),1,1935-04-30,Article,100,N,0,http://nla.gov.au/nla.news-article184624426,http://trove.nla.gov.au/newspaper/page/20973704
180949609,"LONDON TO SYDNEY. TWENTY-SIX DAYS' ROUTE. LONDON, Monday.",893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",5 S,1914-04-21,Article,72,N,0,http://nla.gov.au/nla.news-article180949609,http://trove.nla.gov.au/newspaper/page/20820028
224237347,"SIX DAYS LONDON TO SYDNEY LONDON, Monday.",1180,"The Sun (Sydney, NSW : 1910 - 1954)",14 S,1930-09-30,Article,88,N,0,http://nla.gov.au/nla.news-article224237347,http://trove.nla.gov.au/newspaper/page/24491999
239585176,"LONDON TO SYDNEY. FOUR DAYS' FLIGHT PREDICTED. LONDON, Tuesday.",1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",9,1919-01-08,Article,59,N,0,http://nla.gov.au/nla.news-article239585176,http://trove.nla.gov.au/newspaper/page/25780414
247556080,"London-Sydney In 2 12 Days LONDON, Wednesday.",1347,"The Daily Telegraph (Sydney, NSW : 1931 - 1954)",3,1939-03-30,Article,146,N,0,http://nla.gov.au/nla.news-article247556080,http://trove.nla.gov.au/newspaper/page/27225257
2289238,"7½ DAYS TO LONDON Pilot Leaves Broome SYDNEY, Friday.",11,The Canberra Times (ACT : 1926 - 1995),2,1933-07-08,Article,36,N,0,http://nla.gov.au/nla.news-article2289238,http://trove.nla.gov.au/newspaper/page/649604
2375810,SCOTT RETURNING London in 12½ Days SYDNEY. Tuesday.,11,The Canberra Times (ACT : 1926 - 1995),1,1931-05-20,Article,47,N,0,http://nla.gov.au/nla.news-article2375810,http://trove.nla.gov.au/newspaper/page/647890
4179106,From London to Sydney in Twenty-nine Days.,9,"Northern Territory Times and Gazette (Darwin, NT : 1873 - 1927)",3,1897-10-29,Article,195,N,0,http://nla.gov.au/nla.news-article4179106,http://trove.nla.gov.au/newspaper/page/825410
5222957,"PROTRACTED VOYAGE. 145 DAYS FROM LONDON. Sydney, August 25.",34,"The Advertiser (Adelaide, SA : 1889 - 1931)",7,1910-08-26,Article,98,N,0,http://nla.gov.au/nla.news-article5222957,http://trove.nla.gov.au/newspaper/page/946592
10283216,"SYDNEY TO LONDON, IN 26 DAYS.",10,"The Mercury (Hobart, Tas. : 1860 - 1954)",4,1913-04-30,Article,251,N,0,http://nla.gov.au/nla.news-article10283216,http://trove.nla.gov.au/newspaper/page/882994
16501865,TEN DAYS. Sydney to London. ANOTHER VENTURE.,35,The Sydney Morning Herald (NSW : 1842 - 1954),11,1928-10-16,Article,1289,N,0,http://nla.gov.au/nla.news-article16501865,http://trove.nla.gov.au/newspaper/page/1199902
36365684,SYDNEY-LONDON IN 17 DAYS. Air-Sea Voyage.,44,"The Advertiser (Adelaide, SA : 1931 - 1954)",2,1949-05-07,Article,86,N,0,http://nla.gov.au/nla.news-article36365684,http://trove.nla.gov.au/newspaper/page/2654556
37238493,"LONDON IN FIVE DAYS! PROJECTED FLIGHT SYDNEY, Thursday",102,The Longreach Leader (Qld. : 1923 - 1954),12,1933-06-24,Article,215,N,0,http://nla.gov.au/nla.news-article37238493,http://trove.nla.gov.au/newspaper/page/3943825
45938385,"A TEMPESTUOUS VOYAGE 102 DAYS FROM LONDON Sydney, Tuesday.",53,"Barrier Miner (Broken Hill, NSW : 1888 - 1954)",3,1926-05-25,Article,25,N,0,http://nla.gov.au/nla.news-article45938385,http://trove.nla.gov.au/newspaper/page/3279967
51016301,LONDON TO SYDNEY IN FOUR DAYS. AIRCRAFTMAN'S CONFIDENCE.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",6 S,1919-01-08,Article,56,N,0,http://nla.gov.au/nla.news-article51016301,http://trove.nla.gov.au/newspaper/page/3170167
51855745,"IN THREE DAYS London-Melbourne Flight AUSTRALIANS' PLAN SYDNEY, Friday",68,"Examiner (Launceston, Tas. : 1900 - 1954)",7 S,1934-02-03,Article,375,N,0,http://nla.gov.au/nla.news-article51855745,http://trove.nla.gov.au/newspaper/page/3410183
51950788,"SEVEN DAYS TO LONDON Air Transport Development SYDNEY, Tuesday.",68,"Examiner (Launceston, Tas. : 1900 - 1954)",7 S,1935-08-21,Article,495,N,0,http://nla.gov.au/nla.news-article51950788,http://trove.nla.gov.au/newspaper/page/3425477
52305248,"IN THREE DAYS LONDON TO SYDNEY MELBOURNE, Tuesday",68,"Examiner (Launceston, Tas. : 1900 - 1954)",8 S,1939-04-26,Article,242,N,0,http://nla.gov.au/nla.news-article52305248,http://trove.nla.gov.au/newspaper/page/3399829
53241336,FROM LONDON TO SYDNEY IN TWENTY-SEVEN DAYS.,77,"Morning Bulletin (Rockhampton, Qld. : 1878 - 1954)",7,1910-05-28,Article,140,N,0,http://nla.gov.au/nla.news-article53241336,http://trove.nla.gov.au/newspaper/page/5569550
62172107,"SYDNEY TO SAIGON. Two Days Flight. LONDON, August 11.",97,Townsville Daily Bulletin (Qld. : 1907 - 1954),7,1938-08-12,Article,60,N,0,http://nla.gov.au/nla.news-article62172107,http://trove.nla.gov.au/newspaper/page/5550940
66663430,Sydney to London in 26 days.,173,Geraldton Guardian (WA : 1906 - 1928),4,1913-04-01,Article,143,N,0,http://nla.gov.au/nla.news-article66663430,http://trove.nla.gov.au/newspaper/page/6490990
67706525,"AIR MAILS. England to Sydney. 7½ DAYS. LONDON, Monday.",46,"Advocate (Burnie, Tas. : 1890 - 1954)",1,1931-03-11,Article,132,N,0,http://nla.gov.au/nla.news-article67706525,http://trove.nla.gov.au/newspaper/page/5403510
69123863,FROM LONDON TO SYDNEY IN TWENTY-SEVEN DAYS.,186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",32,1910-06-04,Article,25,N,0,http://nla.gov.au/nla.news-article69123863,http://trove.nla.gov.au/newspaper/page/6836795
70107361,SYDNEY TO LONDON IN 26 DAYS.,175,The Albany Advertiser (WA : 1897 - 1954),2,1913-03-08,Article,156,N,0,http://nla.gov.au/nla.news-article70107361,http://trove.nla.gov.au/newspaper/page/6299348
70310355,London To Sydney IN ELEVEN DAYS,187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",26,1934-04-05,Article,582,N,0,http://nla.gov.au/nla.news-article70310355,http://trove.nla.gov.au/newspaper/page/6895556
2614539,"FOUR DAYS FLIGHT TO LONDON SYDNEY, Wednesday.",11,The Canberra Times (ACT : 1926 - 1995),4,1945-02-01,Article,101,N,0,http://nla.gov.au/nla.news-article2614539,http://trove.nla.gov.au/newspaper/page/686446
15429446,SYDNEY TO LONDON. IN LESS THAN 21 DAYS.,35,The Sydney Morning Herald (NSW : 1842 - 1954),5,1913-06-21,Article,1245,N,0,http://nla.gov.au/nla.news-article15429446,http://trove.nla.gov.au/newspaper/page/1286311
17711904,FASTER EMPIRE AIR MAILS. London-Sydney in 18 Days.,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1940-10-30,Article,263,N,0,http://nla.gov.au/nla.news-article17711904,http://trove.nla.gov.au/newspaper/page/1098384
45760219,LONDON TO SYDNEY Seven and a Half Days,45,"Advertiser and Register (Adelaide, SA : 1931)",9,1931-04-14,Article,299,N,0,http://nla.gov.au/nla.news-article45760219,http://trove.nla.gov.au/newspaper/page/2584977
51048117,SYDNEY TO LONDON IN 25 DAYS.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",4 S,1919-08-13,Article,91,N,0,http://nla.gov.au/nla.news-article51048117,http://trove.nla.gov.au/newspaper/page/3120628
61524693,Sydney to London in 20 Days.,64,"Clarence and Richmond Examiner (Grafton, NSW : 1889 - 1915)",6,1910-07-30,Article,271,N,0,http://nla.gov.au/nla.news-article61524693,http://trove.nla.gov.au/newspaper/page/5427947
62984972,LONDON TO SYDNEY. In Four Days Probable.,108,Gippsland Times (Vic. : 1861 - 1954),4,1936-09-07,Article,483,N,0,http://nla.gov.au/nla.news-article62984972,http://trove.nla.gov.au/newspaper/page/6047461
73727047,"TO LONDON IN EIGHT DAYS. Sydney, September 5.",34,"The Advertiser (Adelaide, SA : 1889 - 1931)",16,1928-09-06,Article,56,N,0,http://nla.gov.au/nla.news-article73727047,http://trove.nla.gov.au/newspaper/page/7279330
29782895,SYDNEY TO LONDON IN 13 DAYS,10,"The Mercury (Hobart, Tas. : 1860 - 1954)",7,1928-09-10,Article,61,Y,0,http://nla.gov.au/nla.news-article29782895,http://trove.nla.gov.au/newspaper/page/1800227
75115584,London to Sydney in Four Days,254,"Northern Times (Carnarvon, WA : 1905 - 1954)",4,1936-09-16,Article,449,N,0,http://nla.gov.au/nla.news-article75115584,http://trove.nla.gov.au/newspaper/page/7359257
79721435,LONDON TO SYDNEY IN FOUR DAYS PROBABLE.—,267,"The Western Champion (Barcaldine, Qld. : 1922 - 1937)",14,1936-09-12,Article,460,N,0,http://nla.gov.au/nla.news-article79721435,http://trove.nla.gov.au/newspaper/page/7681603
79823858,SYDNEY-LONDON VIA U.S. IN FOUR DAYS,275,"The Daily News (Perth, WA : 1882 - 1950)",17 S,1949-04-02,Article,100,N,0,http://nla.gov.au/nla.news-article79823858,http://trove.nla.gov.au/newspaper/page/7785034
80951963,BIG AIR SCHEME LONDON IP SYDNEY IN 5½ DAYS.,281,Singleton Argus (NSW : 1880 - 1954),5,1924-05-10,Article,145,N,0,http://nla.gov.au/nla.news-article80951963,http://trove.nla.gov.au/newspaper/page/7859672
82600377,From Sydney to London in 28 Days.,281,Singleton Argus (NSW : 1880 - 1954),2,1885-01-14,Article,311,N,0,http://nla.gov.au/nla.news-article82600377,http://trove.nla.gov.au/newspaper/page/7858523
84025441,SYDNEY TO LONDON IN IS DAYS.,270,Zeehan and Dundas Herald (Tas. : 1890 - 1922),4,1913-04-30,Article,238,N,0,http://nla.gov.au/nla.news-article84025441,http://trove.nla.gov.au/newspaper/page/8339863
87248517,Sydney to London in 24 Days.,345,Bunbury Herald (WA : 1892 - 1919),3,1915-08-24,Article,122,N,0,http://nla.gov.au/nla.news-article87248517,http://trove.nla.gov.au/newspaper/page/8887938
92321525,BIG AIR MAIL PLANS London-Sydney In Seven Days,291,"Chronicle (Adelaide, SA : 1895 - 1954)",44,1935-08-22,Article,179,N,0,http://nla.gov.au/nla.news-article92321525,http://trove.nla.gov.au/newspaper/page/8648552
93639463,"FUTURE AIR TRAVEL NINE DAYS FROM LONDON SYDNEY, Monday.",81,"Northern Star (Lismore, NSW : 1876 - 1954)",5,1927-08-23,Article,112,N,0,http://nla.gov.au/nla.news-article93639463,http://trove.nla.gov.au/newspaper/page/9129648
96063856,"LONDON BOUND. SOUTHERN CROSS LEAVES. Thirteen Days' Project. SYDNEY, Saturday.",347,"Recorder (Port Pirie, SA : 1919 - 1954)",1,1929-04-01,Article,102,N,0,http://nla.gov.au/nla.news-article96063856,http://trove.nla.gov.au/newspaper/page/9204336
102348667,LONDON TO SYDNEY IN THREE DAYS,463,The Burrowa News (NSW : 1874 - 1951),9,1933-11-03,Article,349,N,0,http://nla.gov.au/nla.news-article102348667,http://trove.nla.gov.au/newspaper/page/10955955
103386889,AIR MAILS Sydney and London WITHIN SEVEN DAYS,368,Goulburn Evening Penny Post (NSW : 1881 - 1940),3 S,1935-04-30,Article,87,N,0,http://nla.gov.au/nla.news-article103386889,http://trove.nla.gov.au/newspaper/page/9758293
107650921,LONDON TO SYDNEY IN TEN DAYS. AUCKLAND.,469,The Muswellbrook Chronicle (NSW : 1898 - 1955),4,1924-08-22,Article,311,N,0,http://nla.gov.au/nla.news-article107650921,http://trove.nla.gov.au/newspaper/page/11563006
109806597,LONDON TO SYDNEY IN 27 DAYS.,445,"The Border Morning Mail and Riverina Times (Albury, NSW : 1903 - 1920)",4,1910-05-27,Article,124,N,0,http://nla.gov.au/nla.news-article109806597,http://trove.nla.gov.au/newspaper/page/11988465
111123621,AIR SERVICE TO LONDON. TWELVE DAYS FROM SYDNEY.,378,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",6 S,1922-09-20,Article,599,N,0,http://nla.gov.au/nla.news-article111123621,http://trove.nla.gov.au/newspaper/page/9740096
115603740,"London-Sydney in 5 Days. BRISBANE, July 31.",378,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",7 S,1938-08-01,Article,87,N,0,http://nla.gov.au/nla.news-article115603740,http://trove.nla.gov.au/newspaper/page/9919606
115937007,AIR LINERS London to Sydney TEN DAYS' TRIP,451,"The Farmer and Settler (Sydney, NSW : 1906 - 1955)",3,1924-11-07,Article,136,N,0,http://nla.gov.au/nla.news-article115937007,http://trove.nla.gov.au/newspaper/page/11745794
117012578,"SEVEN DAYS LESS. BRISBANE TO LONDON. SYDNEY, June 29.",378,"Queensland Times (Ipswich, Qld. : 1909 - 1954)",8 S,1927-06-21,Article,49,N,0,http://nla.gov.au/nla.news-article117012578,http://trove.nla.gov.au/newspaper/page/9938947
118757573,"CONVICT DAYS Doctor's Story Secured FOR SYDNEY LONDON, Monday.",508,"Evening News (Sydney, NSW : 1869 - 1931)",1,1930-12-16,Article,127,Y,0,http://nla.gov.au/nla.news-article118757573,http://trove.nla.gov.au/newspaper/page/12319582
118755767,London to Sydney in Thirteen Days,508,"Evening News (Sydney, NSW : 1869 - 1931)",10,1930-10-22,Article,52,Y,0,http://nla.gov.au/nla.news-article118755767,http://trove.nla.gov.au/newspaper/page/12319097
119235868,LONDON TO SYDNEY IN FIVE DAYS.,485,The Braidwood Review and District Advocate (NSW : 1915 - 1954),5,1918-06-18,Article,115,N,0,http://nla.gov.au/nla.news-article119235868,http://trove.nla.gov.au/newspaper/page/13279946
121234828,AERIAL MAILS SYDNEY TO LONDON IN TWELVE DAYS.,482,The Bathurst Times (NSW : 1909 - 1925),4,1918-09-30,Article,474,N,0,http://nla.gov.au/nla.news-article121234828,http://trove.nla.gov.au/newspaper/page/12142962
123127619,AERIAL MAILS Sydney to London in Twelve Days,505,"Sunday Times (Sydney, NSW : 1895 - 1930)",5,1918-09-29,Article,475,N,0,http://nla.gov.au/nla.news-article123127619,http://trove.nla.gov.au/newspaper/page/13275527
124342890,LONDON TO SYDNEY IN FIVE DAYS,506,The Sydney Stock and Station Journal (NSW : 1896 - 1924),4,1919-03-11,Article,202,N,0,http://nla.gov.au/nla.news-article124342890,http://trove.nla.gov.au/newspaper/page/13554813
125042422,LONDON TO SYDNEY IN TWENTY-NINE DAYS.,377,"Queensland Times, Ipswich Herald and General Advertiser (Qld. : 1861 - 1908)",4,1897-10-05,Article,120,N,0,http://nla.gov.au/nla.news-article125042422,http://trove.nla.gov.au/newspaper/page/10147345
128146385,SYDNEY TO LONDON IN TEN DAYS.,505,"Sunday Times (Sydney, NSW : 1895 - 1930)",7,1924-10-26,Article,247,Y,0,http://nla.gov.au/nla.news-article128146385,http://trove.nla.gov.au/newspaper/page/13784760
132340469,"CABLE FROM LONDON. Received Fourteen Days' Notice. Sydney, Tuesday.",188,The Dubbo Liberal and Macquarie Advocate (NSW : 1894 - 1954),4,1928-05-22,Article,53,N,0,http://nla.gov.au/nla.news-article132340469,http://trove.nla.gov.au/newspaper/page/15000285
133455602,"SYDNEY TO LONDON IN FOUR DAYS. VANCOUVER, Tuesday.",652,"The North Western Courier (Narrabri, NSW : 1913 - 1955)",2,1919-01-09,Article,61,N,0,http://nla.gov.au/nla.news-article133455602,http://trove.nla.gov.au/newspaper/page/15307923
134257884,London to Sydney in Three Days,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),2,1944-09-19,Article,106,N,0,http://nla.gov.au/nla.news-article134257884,http://trove.nla.gov.au/newspaper/page/10083001
134712494,"IN DAYS OF OLD SYDNEY'S MANNERS LONDON, Monday.",356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),5,1929-01-29,Article,65,N,0,http://nla.gov.au/nla.news-article134712494,http://trove.nla.gov.au/newspaper/page/10105745
138708766,Sydney to London in Six Days.,584,Myrtleford Mail and Whorouly Witness (Vic. : 1914 - 1918),7,1918-10-10,Article,87,N,0,http://nla.gov.au/nla.news-article138708766,http://trove.nla.gov.au/newspaper/page/16461885
141771254,SYDNEY. TO LONDON IN THREE DAYS,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",9 S,1936-03-28,Article,1039,N,0,http://nla.gov.au/nla.news-article141771254,http://trove.nla.gov.au/newspaper/page/12172452
144865265,THREE DAYS SYDNEY TO LONDON QANTAS PLAN,687,"Daily Advertiser (Wagga Wagga, NSW : 1911 - 1954)",1,1944-09-19,Article,107,N,1,http://nla.gov.au/nla.news-article144865265,http://trove.nla.gov.au/newspaper/page/15781870
151387927,LONDON TO SYDNEY IN THREE DAYS,731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",1,1944-05-12,Article,163,N,0,http://nla.gov.au/nla.news-article151387927,http://trove.nla.gov.au/newspaper/page/17946348
152892028,SYDNEY TO LONDON IN 26 DAYS.,742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",4,1913-05-01,Article,241,N,0,http://nla.gov.au/nla.news-article152892028,http://trove.nla.gov.au/newspaper/page/18553862
152902026,"SYDNEY TO LONDON, IN 26 DAYS.",742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",6,1913-04-26,Article,236,N,0,http://nla.gov.au/nla.news-article152902026,http://trove.nla.gov.au/newspaper/page/18553828
155867264,Sydney to London in 26 Days.,820,Wickepin Argus (WA : 1910 - 1934),3,1913-03-13,Article,142,N,0,http://nla.gov.au/nla.news-article155867264,http://trove.nla.gov.au/newspaper/page/18578500
155926107,In 14 Days LONDON TO SYDNEY HINKLER'S HOPE,648,Mudgee Guardian and North-Western Representative (NSW : 1890 - 1954),22,1927-03-07,Article,118,N,0,http://nla.gov.au/nla.news-article155926107,http://trove.nla.gov.au/newspaper/page/17218967
160687841,SYDNEY-LONDON IN THREE DAYS Quantas Airways Plan,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",3,1944-09-19,Article,103,N,0,http://nla.gov.au/nla.news-article160687841,http://trove.nla.gov.au/newspaper/page/17129545
163183942,"ONLY 86 DAYS Barque Goes To London SYDNEY, Thursday.",651,The Newcastle Sun (NSW : 1918 - 1954),5,1923-11-22,Article,55,N,0,http://nla.gov.au/nla.news-article163183942,http://trove.nla.gov.au/newspaper/page/16030818
162823277,London to Sydney in 28 days.,698,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),98,1885-07-11,Article,192,N,0,http://nla.gov.au/nla.news-article162823277,http://trove.nla.gov.au/newspaper/page/16641452
163326976,Sydney to London in Thirty Days,698,The Sydney Mail and New South Wales Advertiser (NSW : 1871 - 1912),1164,1894-06-09,Article,63,N,0,http://nla.gov.au/nla.news-article163326976,http://trove.nla.gov.au/newspaper/page/16636134
163489043,LONDON TO SYDNEY IN 21 DAYS,860,"Daily Post (Hobart, Tas. : 1908 - 1918)",3,1913-07-09,Article,4346,N,0,http://nla.gov.au/nla.news-article163489043,http://trove.nla.gov.au/newspaper/page/20197883
165250186,LONDON TO SYDNEY IN 12 DAYS.,558,Geelong Advertiser (Vic. : 1859 - 1929),3,1919-03-22,Article,134,N,0,http://nla.gov.au/nla.news-article165250186,http://trove.nla.gov.au/newspaper/page/19562529
165352532,"To London in Five Days ULM STARTS SYDNEY, Wednesday.",651,The Newcastle Sun (NSW : 1918 - 1954),1,1933-06-21,Article,289,N,0,http://nla.gov.au/nla.news-article165352532,http://trove.nla.gov.au/newspaper/page/16044457
170075522,LONDON TO SYDNEY IN FOUR DAYS PROBABLE,833,Cloncurry Advocate (Qld. : 1931 - 1953),9,1936-10-10,Article,463,N,0,http://nla.gov.au/nla.news-article170075522,http://trove.nla.gov.au/newspaper/page/20051289
170130357,LONDON TO SYDNEY IN TWENTY-NINE DAYS.,834,Darling Downs Gazette (Qld. : 1881 - 1922),2,1897-10-04,Article,119,N,0,http://nla.gov.au/nla.news-article170130357,http://trove.nla.gov.au/newspaper/page/19623199
171302422,STRATOSPHERE TRAVEL. SYDNEY TO LONDON IN TWO DAYS.,877,"The Manning River Times and Advocate for the Northern Coast Districts of New South Wales (Taree, NSW : 1898 - 1954)",3,1938-08-10,Article,137,N,0,http://nla.gov.au/nla.news-article171302422,http://trove.nla.gov.au/newspaper/page/20488354
170455698,LONDON TO SYDNEY AIR MAIL. IN SIX DAYS.,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",4,1930-09-30,Article,104,N,0,http://nla.gov.au/nla.news-article170455698,http://trove.nla.gov.au/newspaper/page/18769843
