article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
107137976,"TELEGRAMS THIS DAY. Cable Messages. THE CIVIL WAR IN SPAIN. DEFEAT OF THE CARLISTS. RETREAT OF DON CARLOS TO THE MOUNTAINS. THE WOOL SALES. WOOL, TALLOW, LEATHER, PRESERVED MEAT, WHEAT, AND COPPER MARKETS. LONDON, via Singapore, November 13th. Received in Sydney, November 14th, 5.41 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-11-16,Article,218,N,0,https://nla.gov.au/nla.news-article107137976,http://trove.nla.gov.au/newspaper/page/11603786
107138053,"TELEGRAMS THIS DAY Cable Messages. THE NEW GOVERNOR OF FIJI. EXCITING SCENE IN THE GERMAN PARLIAMENT. LONDON, via Singapore, December 5. Received in Sydney, December 6, 12.30 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-12-07,Article,112,N,0,https://nla.gov.au/nla.news-article107138053,http://trove.nla.gov.au/newspaper/page/11603864
107138161,"TELEGRAMS THIS DAY. CABLE MESSAGES. THE FOREIGN STOCK MARKET. THE LONDON WOOL AND METAL MARKETS. FAILURE AT BRADFORD. THE NEW ZEALAND LOAN. DEATH OF EX-JUDGE THERRY. THE NEW FRENCH CABINET. ANTICIPATED POLITICAL CRISIS. LONDON, May 23. Received is Sydney, May 26, 1.50 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-26,Article,150,N,1,https://nla.gov.au/nla.news-article107138161,http://trove.nla.gov.au/newspaper/page/11603187
107138196,"TELEGRAMS THIS DAY. Cable Messages LONDON, via Singapore, July 11. Received in Sydney, July 11, 9.15 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-07-13,Article,270,N,0,https://nla.gov.au/nla.news-article107138196,http://trove.nla.gov.au/newspaper/page/11603348
107138208,"TELEGRAMS THIS DAY. Cable Message TOUR OF MACMAHON THROUGH BRITTANY. BRUSSELS CONGRESS. BRUSSELS CONGRESS. HARVEST IN ENGLAND LAYING NEW ATLANTIC CABLE ENGLISH MARKETS—WOOL, WHEAT COPPER, TIN LONDON, Vis Singapore, August 28 Received in Sydney August 29, 6.35 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-08-31,Article,244,N,0,https://nla.gov.au/nla.news-article107138208,http://trove.nla.gov.au/newspaper/page/11603516
107138249,"TELEGRAMS THIS DAY. CABLE MESSAGE. M. ROCKFORT AT NEW YORK. LONDON, via Singapore, June 2. Received in Sydney. June 2. 4. 15 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-06-03,Article,40,N,0,https://nla.gov.au/nla.news-article107138249,http://trove.nla.gov.au/newspaper/page/11603215
107138289,"TELEGRAMS THIS DAY. Cable messages [REUTER'S SPECIAL TELEGRAMS.] LONDON, via Singapore, September 19,8 p.m. Received Sydney, September 20, 8 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-09-21,Article,317,N,0,https://nla.gov.au/nla.news-article107138289,http://trove.nla.gov.au/newspaper/page/11603588
107138381,"CABLE MESSAGE. TELEGRAMS THIS DAY. PROSPECTS OF PEACE IN EUROPE. GOLD COAST PROTECTORATE. STRIKE OF DURHAM COLLIERS. [REUTER'S SPECIAL TELEGRAM.] LONDON, via Singapore, May 5, 7.40 p.m. Received in Sydney, May 6.10.10 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-07,Article,170,N,0,https://nla.gov.au/nla.news-article107138381,http://trove.nla.gov.au/newspaper/page/11603123
107138518,"TELEGRAMS THIS DAY. Cable Message [[?] SPECIAL TELEGRAM.] LONDON, via Singapore, July 30, 9.45 a.m. Received Sydney, Ju7loy 30, 3.30 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-07-31,Article,132,N,0,https://nla.gov.au/nla.news-article107138518,http://trove.nla.gov.au/newspaper/page/11603412
107138585,"CABLE MESSAGE. TELEGRAMS THIS DAY. LONDON, April 4th. Received in Sydney, April 7, 8 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-04-08,Article,159,N,0,https://nla.gov.au/nla.news-article107138585,http://trove.nla.gov.au/newspaper/page/11603023
107138625,"TELEGRAMS THIS DAY CABLE MESSAGES. CIVIC BANQUET TO THE CAR. TERRIFIC INUNDATION IN MASSACHUSETTS. ONE HUNDRED AND FIFTY LIVES LOST. LONDON, via Singapore, May 19, 8.55 a.m. Received in Sydney May. [?] 3.35 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-20,Article,143,N,0,https://nla.gov.au/nla.news-article107138625,http://trove.nla.gov.au/newspaper/page/11603167
107138739,"TELEGRAMS THIS DAY. [?] LONDON [?] SALES.—LATE PRICES [?] MAINTAINED. [?] BETWEEN CHINA AND JAPAN THE [?] OF THE RECOGNITION OF THE SPANISH GOVERNMENT. REUTER'S SPECIAL TELEGRAM. SINGAPORE August 20. Received in Sydney, August 23 4 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-08-24,Article,242,N,0,https://nla.gov.au/nla.news-article107138739,http://trove.nla.gov.au/newspaper/page/11603492
107139119,"TELEGRAMS THIS DAY. CABLE MESSAGES. THE POLYNESIAN SLAVE TRADE. LONDON WOOL AND METAL MARKETS. CAPTURE AND BURNING OF COOMASSIE. TREACHERY OF THE KING. LANDING OF THE DUKE AND DUCHESS OF EDINBURGH. &c., &c., &c. [REUTER'S SPECIAL TELEGRAMS.] LONDON, March 6. Received in Sydney, March's, 8.30 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-03-09,Article,237,N,0,https://nla.gov.au/nla.news-article107139119,http://trove.nla.gov.au/newspaper/page/11602922
107139172,"TELEGRAMS THIS DAY CARLE MESSAGES. [A portion of the following appeared in our Second Edition of yesterday.] LONDON [VIA SINGAPORE]. March 4, 7.10 a.m. Received in Sydney, March 4 4.33 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-03-05,Article,157,N,0,https://nla.gov.au/nla.news-article107139172,http://trove.nla.gov.au/newspaper/page/11602907
107139188,"TELEGRAMS THIS DAY CABLE MESSAGES. [A portion of the following appeared in our Second Edition of yesterday.] LONDON [VIA SINGAPORE]. March 4, 7.10 a.m. Received in Sydney, March 4 4.33 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",4,1874-03-05,Article,154,N,0,https://nla.gov.au/nla.news-article107139188,http://trove.nla.gov.au/newspaper/page/11602909
107139514,"TELEGRAMS THIS DAY. CABLE MESSAGES. ILLNESS OF THE POPE. THE CIVIL WAR IN SPAIN. THE OLD CATHOLIC MOVEMENT. LONDON EXPORTS. LONDON, May 28. Received in Sydney, June 1.15 a.m. His Holiness Plus IX. is ill with fever. LONDON, via Singapore, May 31, 8 a.m. Received Sydney. June 1. 17 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-06-01,Article,189,N,0,https://nla.gov.au/nla.news-article107139514,http://trove.nla.gov.au/newspaper/page/11603207
107139573,"TELEGRAMS THIS DAY. [?] AN [?] COVERY OF THE POPE. THE LONDON CORN AND COLONIAL PRODUCE MARKETS. &C., &C., &C. LONDON via Singapore, May 31, 6 a.m. Received in Sydney, June 1 11.10 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-06-02,Article,364,N,0,https://nla.gov.au/nla.news-article107139573,http://trove.nla.gov.au/newspaper/page/11603211
107139624,"TELEGRAMS THIS DAY. Cable Messages. CONFIRMATION OF THE REPORT OF THE CAPTURE OF NANA SAHIB. BISMARCK AND FRENCH INTERFERENCE WITH SPANISH AFFAIRS. WITHDRAWAL OF THE BRITISH REPRESENTATIVE AT THE VATICAN. LONDON MARKETS. DECLINE IN THE PRICE OF WOOL. COPPER MARKET EXCITED. SHIPPING ARRIVALS. &c., &c., &c. LONDON, via Singapore, October 24. Received in Sydney, October 26, 10.47 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-10-26,Article,265,N,0,https://nla.gov.au/nla.news-article107139624,http://trove.nla.gov.au/newspaper/page/11603714
107139799,"CABLE MESSAGES. TELEGRAMS THIS DAY. [A portion of the following appeared in our Second Editor of Saturday.] FINAL APPEAL COURT IN ENGLAND. TERMINATION OF THE DURHAM STRIKE. SETTLEMENT OF THE AGRICULTURAL LOCK-OUT. LONDON, via Singapore, May 9, 3.5 pm. Received in Sydney, May 9, 5.35 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-11,Article,146,N,0,https://nla.gov.au/nla.news-article107139799,http://trove.nla.gov.au/newspaper/page/11603135
107139931,"TELEGRAMS THIS DAY. CABLE MESSAGE. Oppening of the Imperial Parliament. London, via Singapore. 6th Marth, 8 p.m. Received in Sydney March 7th, 12.16 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-03-07,Article,102,N,0,https://nla.gov.au/nla.news-article107139931,http://trove.nla.gov.au/newspaper/page/11602918
107140110,"TELEGRAMS THIS DAY. Cable Message [REUTER'S SPECIAL TELEGRAM.] LONDON, via Singapore, August 2, 6.15 p.m. Received in Sydney, August 4, 11.45 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-08-05,Article,99,N,0,https://nla.gov.au/nla.news-article107140110,http://trove.nla.gov.au/newspaper/page/11603428
107140161,"TELEGRAMS THIS DAY CABLE MESSAGE. THE LONDON MONEY MARKET. SEDUCTION IN RATE OF DISCOUNT. THE STROUD ELECTION. BRITISH TRADE RETURNS. THE SPANISH CIRCULAR. TRIAL OF JEAN LUIE FOR PERJURY. ALLEGED SUBORNATION. THE FRENCH ASSEMBLY. London, via Singapore, January 9th, 7.15 a.m. Received in Sydney, January 9, 11.23 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-01-10,Article,244,N,0,https://nla.gov.au/nla.news-article107140161,http://trove.nla.gov.au/newspaper/page/11602723
107140236,"TELEGRAMS THIS DAY. CABLE MESSAGES [A portion of the following appeared in our Second Edition of yesterday.] PROPOSED DISSOLUTION OF THE FRENCH ASSEMBLY. THE POLYNESIAN SLAVE TRADE. THE LATE DR. LIVINGSTONE. ANOTHER COLLIERY STRIKE [REUTER'S SPECIAL TELEGRAMS.] LONDON,—[VIA SINGAPORE.] March 25th, 8 p.m. Received in Sydney, March 27, 1 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-03-28,Article,314,N,0,https://nla.gov.au/nla.news-article107140236,http://trove.nla.gov.au/newspaper/page/11602990
107140313,"TELEGRAMS THIS DAY. CABLE MESSAGES. London, via Singapore, 6th February, 7.40 a.m. Received in Sydney, February 8th, 4.14 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-02-07,Article,118,N,0,https://nla.gov.au/nla.news-article107140313,http://trove.nla.gov.au/newspaper/page/11602819
107140346,"CABLE MESSAGES. TELEGRAMS THIS DAY The Tichborne Claimant Convicted and Sentenced to Fourteen Years' Penal Servitude. London Wool and Metal Markets. &c., &c., &c., Received in Sydney. March 2,1.56 p.m. London, 28th February, 1.52 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-03-02,Article,283,N,0,https://nla.gov.au/nla.news-article107140346,http://trove.nla.gov.au/newspaper/page/11602895
107140457,"CABLE MESSAGES. TELEGRAMS THIS DAY. Extension of the Catholic Hierarchy in Australia. Creation of an Archbishopric at Melbourne. New Bishoprics Founded in Victoria and New Zealand. The Civil War in Spain. Defeat of the Carlists.—Republican Generals at Bilboa. [A portion of the following appeared in our Second Edition of yesterdy.] [REUTER'S SPECIAL TELEGRAMS.] LONDON, May 5, 3.25 p.m. Received in Sydney, May 7, 2.45 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-08,Article,134,N,0,https://nla.gov.au/nla.news-article107140457,http://trove.nla.gov.au/newspaper/page/11603127
107140496,"CABLE MESSAGES. TELEGRAMS THIS DAY. [A portion of the following appeared in our Second Edition of Saturday.] SETTLEMENT OF THE AGRICULTURAL LOOKOUT. DEPARTURE OF THE CZAR. THE NEW FRENCH MINISTRY. RELEASE OF CAPTAIN HYDES BY THE CHILIAN GOVERNMENT. &c., &c., &c. [REUTER'S SPECIAL TELEGRAM.] LONDON, via Singapore, May 22, 7.30 p.m. Received in Sydney May 23, 4.30",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-05-25,Article,107,N,0,https://nla.gov.au/nla.news-article107140496,http://trove.nla.gov.au/newspaper/page/11603183
107140606,"TELEGRAMS THIS DAY. Cable Messages LONDON, November 30. Received in Sydney, December 1, 8.5 p.m. The bank rate of discount is 6 per cent. LONDON, December 1.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-12-02,Article,117,N,0,https://nla.gov.au/nla.news-article107140606,http://trove.nla.gov.au/newspaper/page/11603844
107140968,"TELEGRAMS THIS DAY. CABLE MESSAGES. THE IMPERIAL BUDGET. THE NEW SOLICITOR GENERAL. COLONIAL PRODUCE MARKETS. EXPECTED DECLINE IN WOOL. RISE IN THE PRICE OF TIN. FUNERAL OF DR. LIVINGSTONE. RUSSIAN SQUADRON FOR AUSTRALIA. REUTER'S SPECIAL TELEGRAM. LONDON, Vis Singapore, April 18, 9.13 a.m Received in Sydney, April 13, 8.53 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-04-20,Article,447,N,0,https://nla.gov.au/nla.news-article107140968,http://trove.nla.gov.au/newspaper/page/11603063
107141123,"Cable Message TELLEGRAMS THIS DAY. H.R.H. BRINCE OF WALES. LONDON, via Singapore, October 2. Received in Sydney, October 2. 5.37 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-10-03,Article,66,N,0,https://nla.gov.au/nla.news-article107141123,http://trove.nla.gov.au/newspaper/page/11603636
107141168,"TELEGRAMS THIS DAY. Cable Messages LONDON MARKETS —WHEAT, FLOUR, WOOL, COPPER, TIN. SHIPPING.—ARRIVALS. THE CARLISTS. RIOTS IN FRANCE. ATLANTIC CABLE. LONDON, via Singapore, September 5. Received in Sydney. September 7,9.31 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-09-08,Article,264,N,0,https://nla.gov.au/nla.news-article107141168,http://trove.nla.gov.au/newspaper/page/11603544
107141222,"CABLE MESSAGE. TELEGRAMS THIS DAY. DISASTROUS INUNDATION IN LOUSIANA. REDUCTION OF WELSH MINERS' WAGES. [REUTER'S SPECIAL TELEGRAM.] LONDON, via Singapore, April 23, 7.30 a.m. Received in Sydney, April 23, [?] p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-04-24,Article,60,N,0,https://nla.gov.au/nla.news-article107141222,http://trove.nla.gov.au/newspaper/page/11603079
107141347,"TELEGRAMS THIS DAY. Cable Messages LONDON, via Singapore, September 30, Received in Sydney, October 1, 11.31 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-10-02,Article,147,N,0,https://nla.gov.au/nla.news-article107141347,http://trove.nla.gov.au/newspaper/page/11603632
107141635,"TELEGRAMS THIS DAY CABLE MESSAGES. THE CIVIL WAR IN SPAIN. SURRENDER OF CARTHAGENA. FIGHT BETWEEN THE INSURGENT FLEET AND THE REPUBLICAN SQUADRON. OUTBREAK AT BARCELONA. THE TICHBORNE CASE. VOTE OF CONFIDENCE IN THE FRENCH MAJORITY. London, via Singapore, January 14,7 a.m. Received in Sydney, January 14th, 5.24 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-01-15,Article,225,N,0,https://nla.gov.au/nla.news-article107141635,http://trove.nla.gov.au/newspaper/page/11602739
107142094,"CABLE MESSAGE. TELEGRAMS THIS DAY. Progress of the General Elections. London, via Singapore, February 4,3 p.m. Received is Sydney, February 5 2.16 P.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-02-05,Article,80,N,0,https://nla.gov.au/nla.news-article107142094,http://trove.nla.gov.au/newspaper/page/11602811
107142114,"TELEGRAMS THIS DAY. Cable Messages. CAPTURE OF THE NOTORIOUS NANA SAHIB. VICTORIAN 4 PER CENT. LOAN. UNITED STATES WAR-SHIP ORDERED TO THE NAVIGATORS' ISLANDS, LONDON, via Singapore, October 23. Received in Sydney, October 24, 2.15 a.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-10-24,Article,148,N,0,https://nla.gov.au/nla.news-article107142114,http://trove.nla.gov.au/newspaper/page/11603710
107142153,"TELEGRAMS THIS DAY. CABLE MESSAGES. THE AUSTRALIAN MAILS. INFLATION OF AMERICAN CURRENCY. COMMERCIAL TREATY BETWEEN FRANCE AND RUSSIA. FUNERAL OF DR. LIVINGSTONE. LONDON, April 7th, 8.29 p.m. Received in Sydney, April 9, 8.29 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-04-10,Article,155,N,0,https://nla.gov.au/nla.news-article107142153,http://trove.nla.gov.au/newspaper/page/11603031
107142190,"TELEGRAMS THIS DAY. Cable Message THE DONCASTER LEGER, THE YORKSHIRE HANDICAP. SANGUINARY DISTURBANCES IN NEW ORLEANS. LONDON, via Singapore, September 17. Received in Sydney, September 17,6.47 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-09-18,Article,99,N,0,https://nla.gov.au/nla.news-article107142190,http://trove.nla.gov.au/newspaper/page/11603580
107142399,"TELEGRAMS THIS DAY. CABLE MESSAGES. London, via Singapore, 5th Feb., 7.50 a.m. Received in Sydney, Feb. 5.36 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-02-06,Article,126,N,0,https://nla.gov.au/nla.news-article107142399,http://trove.nla.gov.au/newspaper/page/11602815
107142523,"TELEGRAMS THIS DAY. CABLE MESSAGE London, January 29th. Received in Sydney January 31st, 5.39 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-02-02,Article,191,N,0,https://nla.gov.au/nla.news-article107142523,http://trove.nla.gov.au/newspaper/page/11602799
107142608,"TELEGRAMS THIS DAY. Cable Message [RENTER'S SPECIAL [?] LONDON, Vis [?] Received in Sydney July [?]",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-07-24,Article,35,N,0,https://nla.gov.au/nla.news-article107142608,http://trove.nla.gov.au/newspaper/page/11603388
107142851,"TELEGRAMS THIS DAY CABLE MESSAGES. London via Singapore, 5th January, 5.45 a.m. Received in Sydney, January 6th, 6.55 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-01-07,Article,193,N,0,https://nla.gov.au/nla.news-article107142851,http://trove.nla.gov.au/newspaper/page/11602711
107143036,"TELEGRAMS THIS DAY. Cable Message Received in Sydney, August 4, 4.29 p.m. LONDON, Via Singapore.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-08-06,Article,84,N,0,https://nla.gov.au/nla.news-article107143036,http://trove.nla.gov.au/newspaper/page/11603432
107143087,"TELEGRAMS THIS DAY. Cable Message SUSPENSION OF L'UNIVERS. CONFLAGRATION AT MEININGEN—HALF THE TOWN DESTROYED—3000 PERSONS HOUSELESS. LONDON, via Singapore, September 9. Received in Sydney Septembers, 7 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-09-10,Article,75,N,0,https://nla.gov.au/nla.news-article107143087,http://trove.nla.gov.au/newspaper/page/11603552
107143176,"TELEGRAMS THIS DAY, Cable Messages. VICTORIAN LOAN. THE MISSING SYDNEY LETTERS. DEPARTURE OF A NEW STEAMER FOR MELBOURNE. LONDON MARKETS—COOPER, TIN, HEMP. SHIPPING. BANKRUPTCY OF ABRAHAM DEPASS. [REUTER'S SPECIAL TELEGRAMS.] LONDON, November 7.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-11-10,Article,186,N,0,https://nla.gov.au/nla.news-article107143176,http://trove.nla.gov.au/newspaper/page/11603766
107143371,"TELEGRAMS THIS DAY. CABLE MESSAGES CONFIRMATION OF THE DEATH OF DR. LIVINGSTONE. SYMPATHY WITH THE GERMAN EMPEROR. London, via Singapore, January 29th, 7.35 a.m. Received in Sydney, January 29th, 6.10 p.m.",508,"Evening News (Sydney, NSW : 1869 - 1931)",2,1874-01-30,Article,118,N,0,https://nla.gov.au/nla.news-article107143371,http://trove.nla.gov.au/newspaper/page/11602791
